block	 speed_alphabet	 condition	 toneNum	 transition
 1	 2	 2	 110	 8.100000e+01
 1	 2	 2	 111	 8.100000e+01
 1	 2	 2	 112	 8.100000e+01
 1	 2	 2	 113	 8.100000e+01
 1	 2	 2	 114	 8.100000e+01
 1	 2	 2	 115	 8.100000e+01
 1	 2	 2	 116	 8.100000e+01
 1	 2	 2	 117	 8.100000e+01
 1	 2	 2	 118	 8.100000e+01
 1	 2	 2	 119	 8.100000e+01
 1	 2	 2	 120	 8.100000e+01
 1	 2	 2	 1	 83
 1	 2	 2	 2	 83
 1	 2	 2	 3	 83
 1	 2	 2	 4	 83
 1	 2	 2	 5	 83
 1	 2	 2	 6	 83
 1	 2	 2	 7	 83
 1	 2	 2	 8	 83
 1	 2	 2	 9	 83
 1	 2	 2	 10	 83
 1	 2	 2	 11	 83
 1	 2	 2	 12	 83
 1	 2	 2	 13	 83
 1	 2	 2	 14	 83
 1	 2	 2	 15	 83
 1	 2	 2	 16	 83
 1	 2	 2	 17	 83
 1	 2	 2	 18	 83
 1	 2	 2	 19	 83
 1	 2	 2	 20	 83
 1	 2	 2	 21	 83
 1	 2	 2	 22	 83
 1	 2	 2	 23	 83
 1	 2	 2	 24	 83
 1	 2	 2	 25	 83
 1	 2	 2	 26	 83
 1	 2	 2	 27	 83
 1	 2	 2	 28	 83
 1	 2	 2	 29	 83
 1	 2	 2	 30	 83
 1	 2	 2	 31	 83
 1	 2	 2	 32	 83
 1	 2	 2	 33	 83
 1	 2	 2	 34	 83
 1	 2	 2	 35	 83
 1	 2	 2	 36	 83
 1	 2	 2	 37	 83
 1	 2	 2	 38	 83
 1	 2	 2	 39	 83
 1	 2	 2	 40	 83
 1	 2	 2	 41	 83
 1	 2	 2	 42	 83
 1	 2	 2	 43	 83
 1	 2	 2	 44	 83
 1	 2	 2	 45	 83
 1	 2	 2	 46	 83
 1	 2	 2	 47	 83
 1	 2	 2	 48	 83
 1	 2	 2	 49	 83
 1	 2	 2	 50	 83
 1	 2	 2	 51	 83
 1	 2	 2	 52	 83
 1	 2	 2	 53	 83
 1	 2	 2	 54	 83
 1	 2	 2	 55	 83
 1	 2	 2	 56	 83
 1	 2	 2	 57	 83
 1	 2	 2	 58	 83
 1	 2	 2	 59	 83
 1	 2	 2	 60	 83
 1	 2	 2	 61	 83
 1	 2	 2	 62	 83
 1	 2	 2	 63	 83
 1	 2	 2	 64	 83
 1	 2	 2	 65	 83
 1	 2	 2	 66	 83
 1	 2	 2	 67	 83
 1	 2	 2	 68	 83
 1	 2	 2	 69	 83
 1	 2	 2	 70	 83
 1	 2	 2	 71	 83
 1	 2	 2	 72	 83
 1	 2	 2	 73	 83
 1	 2	 2	 74	 83
 1	 2	 2	 75	 83
 1	 2	 2	 76	 83
 1	 2	 2	 77	 83
 1	 2	 2	 78	 83
 1	 2	 2	 79	 83
 1	 2	 2	 80	 83
 1	 2	 2	 81	 83
 1	 2	 2	 82	 83
 1	 2	 2	 83	 83
 1	 2	 2	 84	 83
 1	 2	 2	 85	 83
 1	 2	 2	 86	 83
 1	 2	 2	 87	 83
 1	 2	 2	 88	 83
 1	 2	 2	 89	 83
 1	 2	 2	 90	 83
 1	 2	 2	 91	 83
 1	 2	 2	 92	 83
 1	 2	 2	 93	 83
 1	 2	 2	 94	 83
 1	 2	 2	 95	 83
 1	 2	 2	 96	 83
 1	 2	 2	 97	 83
 1	 2	 2	 98	 83
 1	 2	 2	 99	 83
 1	 2	 2	 100	 83
 1	 2	 2	 101	 83
 1	 2	 2	 102	 83
 1	 2	 2	 103	 83
 1	 2	 2	 104	 83
 1	 2	 2	 105	 83
 1	 2	 2	 106	 83
 1	 2	 2	 107	 83
 1	 2	 2	 108	 83
 1	 2	 2	 109	 83
 1	 2	 2	 110	 83
 1	 2	 2	 111	 83
 1	 2	 2	 112	 83
 1	 2	 2	 113	 83
 1	 2	 2	 114	 83
 1	 2	 2	 115	 83
 1	 2	 2	 116	 83
 1	 2	 2	 117	 83
 1	 2	 2	 118	 83
 1	 2	 2	 119	 83
 1	 2	 2	 120	 83
 1	 2	 2	 1	 8.600000e+01
 1	 2	 2	 2	 8.600000e+01
 1	 2	 2	 3	 8.600000e+01
 1	 2	 2	 4	 8.600000e+01
 1	 2	 2	 5	 8.600000e+01
 1	 2	 2	 6	 8.600000e+01
 1	 2	 2	 7	 8.600000e+01
 1	 2	 2	 8	 8.600000e+01
 1	 2	 2	 9	 8.600000e+01
 1	 2	 2	 10	 8.600000e+01
 1	 2	 2	 11	 8.600000e+01
 1	 2	 2	 12	 8.600000e+01
 1	 2	 2	 13	 8.600000e+01
 1	 2	 2	 14	 8.600000e+01
 1	 2	 2	 15	 8.600000e+01
 1	 2	 2	 16	 8.600000e+01
 1	 2	 2	 17	 8.600000e+01
 1	 2	 2	 18	 8.600000e+01
 1	 2	 2	 19	 8.600000e+01
 1	 2	 2	 20	 8.600000e+01
 1	 2	 2	 21	 8.600000e+01
 1	 2	 2	 22	 8.600000e+01
 1	 2	 2	 23	 8.600000e+01
 1	 2	 2	 24	 8.600000e+01
 1	 2	 2	 25	 8.600000e+01
 1	 2	 2	 26	 8.600000e+01
 1	 2	 2	 27	 8.600000e+01
 1	 2	 2	 28	 8.600000e+01
 1	 2	 2	 29	 8.600000e+01
 1	 2	 2	 30	 8.600000e+01
 1	 2	 2	 31	 8.600000e+01
 1	 2	 2	 32	 8.600000e+01
 1	 2	 2	 33	 8.600000e+01
 1	 2	 2	 34	 8.600000e+01
 1	 2	 2	 35	 8.600000e+01
 1	 2	 2	 36	 8.600000e+01
 1	 2	 2	 37	 8.600000e+01
 1	 2	 2	 38	 8.600000e+01
 1	 2	 2	 39	 8.600000e+01
 1	 2	 2	 40	 8.600000e+01
 1	 2	 2	 41	 8.600000e+01
 1	 2	 2	 42	 8.600000e+01
 1	 2	 2	 43	 8.600000e+01
 1	 2	 2	 44	 8.600000e+01
 1	 2	 2	 45	 8.600000e+01
 1	 2	 2	 46	 8.600000e+01
 1	 2	 2	 47	 8.600000e+01
 1	 2	 2	 48	 8.600000e+01
 1	 2	 2	 49	 8.600000e+01
 1	 2	 2	 50	 8.600000e+01
 1	 2	 2	 51	 8.600000e+01
 1	 2	 2	 52	 8.600000e+01
 1	 2	 2	 53	 8.600000e+01
 1	 2	 2	 54	 8.600000e+01
 1	 2	 2	 55	 8.600000e+01
 1	 2	 2	 56	 8.600000e+01
 1	 2	 2	 57	 8.600000e+01
 1	 2	 2	 58	 8.600000e+01
 1	 2	 2	 59	 8.600000e+01
 1	 2	 2	 60	 8.600000e+01
 1	 2	 2	 61	 8.600000e+01
 1	 2	 2	 62	 8.600000e+01
 1	 2	 2	 63	 8.600000e+01
 1	 2	 2	 64	 8.600000e+01
 1	 2	 2	 65	 8.600000e+01
 1	 2	 2	 66	 8.600000e+01
 1	 2	 2	 67	 8.600000e+01
 1	 2	 2	 68	 8.600000e+01
 1	 2	 2	 69	 8.600000e+01
 1	 2	 2	 70	 8.600000e+01
 1	 2	 2	 71	 8.600000e+01
 1	 2	 2	 72	 8.600000e+01
 1	 2	 2	 73	 8.600000e+01
 1	 2	 2	 74	 8.600000e+01
 1	 2	 2	 75	 8.600000e+01
 1	 2	 2	 76	 8.600000e+01
 1	 2	 2	 77	 8.600000e+01
 1	 2	 2	 78	 8.600000e+01
 1	 2	 2	 79	 8.600000e+01
 1	 2	 2	 80	 8.600000e+01
 1	 2	 2	 81	 8.600000e+01
 1	 2	 2	 82	 8.600000e+01
 1	 2	 2	 83	 8.600000e+01
 1	 2	 2	 84	 8.600000e+01
 1	 2	 2	 85	 8.600000e+01
 1	 2	 2	 86	 8.600000e+01
 1	 2	 2	 87	 8.600000e+01
 1	 2	 2	 88	 8.600000e+01
 1	 2	 2	 89	 8.600000e+01
 1	 2	 2	 90	 8.600000e+01
 1	 2	 2	 91	 8.600000e+01
 1	 2	 2	 92	 8.600000e+01
 1	 2	 2	 93	 8.600000e+01
 1	 2	 2	 94	 8.600000e+01
 1	 2	 2	 95	 8.600000e+01
 1	 2	 2	 96	 8.600000e+01
 1	 2	 2	 97	 8.600000e+01
 1	 2	 2	 98	 8.600000e+01
 1	 2	 2	 99	 8.600000e+01
 1	 2	 2	 100	 8.600000e+01
 1	 2	 2	 101	 8.600000e+01
 1	 2	 2	 102	 8.600000e+01
 1	 2	 2	 103	 8.600000e+01
 1	 2	 2	 104	 8.600000e+01
 1	 2	 2	 105	 8.600000e+01
 1	 2	 2	 106	 8.600000e+01
 1	 2	 2	 107	 8.600000e+01
 1	 2	 2	 108	 8.600000e+01
 1	 2	 2	 109	 8.600000e+01
 1	 2	 2	 110	 8.600000e+01
 1	 2	 2	 111	 8.600000e+01
 1	 2	 2	 112	 8.600000e+01
 1	 2	 2	 113	 8.600000e+01
 1	 2	 2	 114	 8.600000e+01
 1	 2	 2	 115	 8.600000e+01
 1	 2	 2	 116	 8.600000e+01
 1	 2	 2	 117	 8.600000e+01
 1	 2	 2	 118	 8.600000e+01
 1	 2	 2	 119	 8.600000e+01
 1	 2	 2	 120	 8.600000e+01
 1	 2	 3	 1	 0
 1	 2	 3	 2	 0
 1	 2	 3	 3	 0
 1	 2	 3	 4	 0
 1	 2	 3	 5	 0
 1	 2	 3	 6	 0
 1	 2	 3	 7	 0
 1	 2	 3	 8	 0
 1	 2	 3	 9	 0
 1	 2	 3	 10	 0
 1	 2	 3	 11	 0
 1	 2	 3	 12	 0
 1	 2	 3	 13	 0
 1	 2	 3	 14	 0
 1	 2	 3	 15	 0
 1	 2	 3	 16	 0
 1	 2	 3	 17	 0
 1	 2	 3	 18	 0
 1	 2	 3	 19	 0
 1	 2	 3	 20	 0
 1	 2	 3	 21	 0
 1	 2	 3	 22	 0
 1	 2	 3	 23	 0
 1	 2	 3	 24	 0
 1	 2	 3	 25	 0
 1	 2	 3	 26	 0
 1	 2	 3	 27	 0
 1	 2	 3	 28	 0
 1	 2	 3	 29	 0
 1	 2	 3	 30	 0
 1	 2	 3	 31	 0
 1	 2	 3	 32	 0
 1	 2	 3	 33	 0
 1	 2	 3	 34	 0
 1	 2	 3	 35	 0
 1	 2	 3	 36	 0
 1	 2	 3	 37	 0
 1	 2	 3	 38	 0
 1	 2	 3	 39	 0
 1	 2	 3	 40	 0
 1	 2	 3	 41	 0
 1	 2	 3	 42	 0
 1	 2	 3	 43	 0
 1	 2	 3	 44	 0
 1	 2	 3	 45	 0
 1	 2	 3	 46	 0
 1	 2	 3	 47	 0
 1	 2	 3	 48	 0
 1	 2	 3	 49	 0
 1	 2	 3	 50	 0
 1	 2	 3	 51	 0
 1	 2	 3	 52	 0
 1	 2	 3	 53	 0
 1	 2	 3	 54	 0
 1	 2	 3	 55	 0
 1	 2	 3	 56	 0
 1	 2	 3	 57	 0
 1	 2	 3	 58	 0
 1	 2	 3	 59	 0
 1	 2	 3	 60	 0
 1	 2	 3	 61	 0
 1	 2	 3	 62	 0
 1	 2	 3	 63	 0
 1	 2	 3	 64	 0
 1	 2	 3	 65	 0
 1	 2	 3	 66	 0
 1	 2	 3	 67	 0
 1	 2	 3	 68	 0
 1	 2	 3	 69	 0
 1	 2	 3	 70	 0
 1	 2	 3	 71	 0
 1	 2	 3	 72	 0
 1	 2	 3	 73	 0
 1	 2	 3	 74	 0
 1	 2	 3	 75	 0
 1	 2	 3	 76	 0
 1	 2	 3	 77	 0
 1	 2	 3	 78	 0
 1	 2	 3	 79	 0
 1	 2	 3	 80	 0
 1	 2	 3	 81	 0
 1	 2	 3	 82	 0
 1	 2	 3	 83	 0
 1	 2	 3	 84	 0
 1	 2	 3	 85	 0
 1	 2	 3	 86	 0
 1	 2	 3	 87	 0
 1	 2	 3	 88	 0
 1	 2	 3	 89	 0
 1	 2	 3	 90	 0
 1	 2	 3	 91	 0
 1	 2	 3	 92	 0
 1	 2	 3	 93	 0
 1	 2	 3	 94	 0
 1	 2	 3	 95	 0
 1	 2	 3	 96	 0
 1	 2	 3	 97	 0
 1	 2	 3	 98	 0
 1	 2	 3	 99	 0
 1	 2	 3	 100	 0
 1	 2	 3	 101	 0
 1	 2	 3	 102	 0
 1	 2	 3	 103	 0
 1	 2	 3	 104	 0
 1	 2	 3	 105	 0
 1	 2	 3	 106	 0
 1	 2	 3	 107	 0
 1	 2	 3	 108	 0
 1	 2	 3	 109	 0
 1	 2	 3	 110	 0
 1	 2	 3	 111	 0
 1	 2	 3	 112	 0
 1	 2	 3	 113	 0
 1	 2	 3	 114	 0
 1	 2	 3	 115	 0
 1	 2	 3	 116	 0
 1	 2	 3	 117	 0
 1	 2	 3	 118	 0
 1	 2	 3	 119	 0
 1	 2	 3	 120	 0
 1	 2	 2	 1	 8.100000e+01
 1	 2	 2	 2	 8.100000e+01
 1	 2	 2	 3	 8.100000e+01
 1	 2	 2	 4	 8.100000e+01
 1	 2	 2	 5	 8.100000e+01
 1	 2	 2	 6	 8.100000e+01
 1	 2	 2	 7	 8.100000e+01
 1	 2	 2	 8	 8.100000e+01
 1	 2	 2	 9	 8.100000e+01
 1	 2	 2	 10	 8.100000e+01
 1	 2	 2	 11	 8.100000e+01
 1	 2	 2	 12	 8.100000e+01
 1	 2	 2	 13	 8.100000e+01
 1	 2	 2	 14	 8.100000e+01
 1	 2	 2	 15	 8.100000e+01
 1	 2	 2	 16	 8.100000e+01
 1	 2	 2	 17	 8.100000e+01
 1	 2	 2	 18	 8.100000e+01
 1	 2	 2	 19	 8.100000e+01
 1	 2	 2	 20	 8.100000e+01
 1	 2	 2	 21	 8.100000e+01
 1	 2	 2	 22	 8.100000e+01
 1	 2	 2	 23	 8.100000e+01
 1	 2	 2	 24	 8.100000e+01
 1	 2	 2	 25	 8.100000e+01
 1	 2	 2	 26	 8.100000e+01
 1	 2	 2	 27	 8.100000e+01
 1	 2	 2	 28	 8.100000e+01
 1	 2	 2	 29	 8.100000e+01
 1	 2	 2	 30	 8.100000e+01
 1	 2	 2	 31	 8.100000e+01
 1	 2	 2	 32	 8.100000e+01
 1	 2	 2	 33	 8.100000e+01
 1	 2	 2	 34	 8.100000e+01
 1	 2	 2	 35	 8.100000e+01
 1	 2	 2	 36	 8.100000e+01
 1	 2	 2	 37	 8.100000e+01
 1	 2	 2	 38	 8.100000e+01
 1	 2	 2	 39	 8.100000e+01
 1	 2	 2	 40	 8.100000e+01
 1	 2	 2	 41	 8.100000e+01
 1	 2	 2	 42	 8.100000e+01
 1	 2	 2	 43	 8.100000e+01
 1	 2	 2	 44	 8.100000e+01
 1	 2	 2	 45	 8.100000e+01
 1	 2	 2	 46	 8.100000e+01
 1	 2	 2	 47	 8.100000e+01
 1	 2	 2	 48	 8.100000e+01
 1	 2	 2	 49	 8.100000e+01
 1	 2	 2	 50	 8.100000e+01
 1	 2	 2	 51	 8.100000e+01
 1	 2	 2	 52	 8.100000e+01
 1	 2	 2	 53	 8.100000e+01
 1	 2	 2	 54	 8.100000e+01
 1	 2	 2	 55	 8.100000e+01
 1	 2	 2	 56	 8.100000e+01
 1	 2	 2	 57	 8.100000e+01
 1	 2	 2	 58	 8.100000e+01
 1	 2	 2	 59	 8.100000e+01
 1	 2	 2	 60	 8.100000e+01
 1	 2	 2	 61	 8.100000e+01
 1	 2	 2	 62	 8.100000e+01
 1	 2	 2	 63	 8.100000e+01
 1	 2	 2	 64	 8.100000e+01
 1	 2	 2	 65	 8.100000e+01
 1	 2	 2	 66	 8.100000e+01
 1	 2	 2	 67	 8.100000e+01
 1	 2	 2	 68	 8.100000e+01
 1	 2	 2	 69	 8.100000e+01
 1	 2	 2	 70	 8.100000e+01
 1	 2	 2	 71	 8.100000e+01
 1	 2	 2	 72	 8.100000e+01
 1	 2	 2	 73	 8.100000e+01
 1	 2	 2	 74	 8.100000e+01
 1	 2	 2	 75	 8.100000e+01
 1	 2	 2	 76	 8.100000e+01
 1	 2	 2	 77	 8.100000e+01
 1	 2	 2	 78	 8.100000e+01
 1	 2	 2	 79	 8.100000e+01
 1	 2	 2	 80	 8.100000e+01
 1	 2	 2	 81	 8.100000e+01
 1	 2	 2	 82	 8.100000e+01
 1	 2	 2	 83	 8.100000e+01
 1	 2	 2	 84	 8.100000e+01
 1	 2	 2	 85	 8.100000e+01
 1	 2	 2	 86	 8.100000e+01
 1	 2	 2	 87	 8.100000e+01
 1	 2	 2	 88	 8.100000e+01
 1	 2	 2	 89	 8.100000e+01
 1	 2	 2	 90	 8.100000e+01
 1	 2	 2	 91	 8.100000e+01
 1	 2	 2	 92	 8.100000e+01
 1	 2	 2	 93	 8.100000e+01
 1	 2	 2	 94	 8.100000e+01
 1	 2	 2	 95	 8.100000e+01
 1	 2	 2	 96	 8.100000e+01
 1	 2	 2	 97	 8.100000e+01
 1	 2	 2	 98	 8.100000e+01
 1	 2	 2	 99	 8.100000e+01
 1	 2	 2	 100	 8.100000e+01
 1	 2	 2	 101	 8.100000e+01
 1	 2	 2	 102	 8.100000e+01
 1	 2	 2	 103	 8.100000e+01
 1	 2	 2	 104	 8.100000e+01
 1	 2	 2	 105	 8.100000e+01
 1	 2	 2	 106	 8.100000e+01
 1	 2	 2	 107	 8.100000e+01
 1	 2	 2	 108	 8.100000e+01
 1	 2	 2	 109	 8.100000e+01
 1	 2	 2	 110	 8.100000e+01
 1	 2	 2	 111	 8.100000e+01
 1	 2	 2	 112	 8.100000e+01
 1	 2	 2	 113	 8.100000e+01
 1	 2	 2	 114	 8.100000e+01
 1	 2	 2	 115	 8.100000e+01
 1	 2	 2	 116	 8.100000e+01
 1	 2	 2	 117	 8.100000e+01
 1	 2	 2	 118	 8.100000e+01
 1	 2	 2	 119	 8.100000e+01
 1	 2	 2	 120	 8.100000e+01
 1	 2	 3	 1	 0
 1	 2	 3	 2	 0
 1	 2	 3	 3	 0
 1	 2	 3	 4	 0
 1	 2	 3	 5	 0
 1	 2	 3	 6	 0
 1	 2	 3	 7	 0
 1	 2	 3	 8	 0
 1	 2	 3	 9	 0
 1	 2	 3	 10	 0
 1	 2	 3	 11	 0
 1	 2	 3	 12	 0
 1	 2	 3	 13	 0
 1	 2	 3	 14	 0
 1	 2	 3	 15	 0
 1	 2	 3	 16	 0
 1	 2	 3	 17	 0
 1	 2	 3	 18	 0
 1	 2	 3	 19	 0
 1	 2	 3	 20	 0
 1	 2	 3	 21	 0
 1	 2	 3	 22	 0
 1	 2	 3	 23	 0
 1	 2	 3	 24	 0
 1	 2	 3	 25	 0
 1	 2	 3	 26	 0
 1	 2	 3	 27	 0
 1	 2	 3	 28	 0
 1	 2	 3	 29	 0
 1	 2	 3	 30	 0
 1	 2	 3	 31	 0
 1	 2	 3	 32	 0
 1	 2	 3	 33	 0
 1	 2	 3	 34	 0
 1	 2	 3	 35	 0
 1	 2	 3	 36	 0
 1	 2	 3	 37	 0
 1	 2	 3	 38	 0
 1	 2	 3	 39	 0
 1	 2	 3	 40	 0
 1	 2	 3	 41	 0
 1	 2	 3	 42	 0
 1	 2	 3	 43	 0
 1	 2	 3	 44	 0
 1	 2	 3	 45	 0
 1	 2	 3	 46	 0
 1	 2	 3	 47	 0
 1	 2	 3	 48	 0
 1	 2	 3	 49	 0
 1	 2	 3	 50	 0
 1	 2	 3	 51	 0
 1	 2	 3	 52	 0
 1	 2	 3	 53	 0
 1	 2	 3	 54	 0
 1	 2	 3	 55	 0
 1	 2	 3	 56	 0
 1	 2	 3	 57	 0
 1	 2	 3	 58	 0
 1	 2	 3	 59	 0
 1	 2	 3	 60	 0
 1	 2	 3	 61	 0
 1	 2	 3	 62	 0
 1	 2	 3	 63	 0
 1	 2	 3	 64	 0
 1	 2	 3	 65	 0
 1	 2	 3	 66	 0
 1	 2	 3	 67	 0
 1	 2	 3	 68	 0
 1	 2	 3	 69	 0
 1	 2	 3	 70	 0
 1	 2	 3	 71	 0
 1	 2	 3	 72	 0
 1	 2	 3	 73	 0
 1	 2	 3	 74	 0
 1	 2	 3	 75	 0
 1	 2	 3	 76	 0
 1	 2	 3	 77	 0
 1	 2	 3	 78	 0
 1	 2	 3	 79	 0
 1	 2	 3	 80	 0
 1	 2	 3	 81	 0
 1	 2	 3	 82	 0
 1	 2	 3	 83	 0
 1	 2	 3	 84	 0
 1	 2	 3	 85	 0
 1	 2	 3	 86	 0
 1	 2	 3	 87	 0
 1	 2	 3	 88	 0
 1	 2	 3	 89	 0
 1	 2	 3	 90	 0
 1	 2	 3	 91	 0
 1	 2	 3	 92	 0
 1	 2	 3	 93	 0
 1	 2	 3	 94	 0
 1	 2	 3	 95	 0
 1	 2	 3	 96	 0
 1	 2	 3	 97	 0
 1	 2	 3	 98	 0
 1	 2	 3	 99	 0
 1	 2	 3	 100	 0
 1	 2	 3	 101	 0
 1	 2	 3	 102	 0
 1	 2	 3	 103	 0
 1	 2	 3	 104	 0
 1	 2	 3	 105	 0
 1	 2	 3	 106	 0
 1	 2	 3	 107	 0
 1	 2	 3	 108	 0
 1	 2	 3	 109	 0
 1	 2	 3	 110	 0
 1	 2	 3	 111	 0
 1	 2	 3	 112	 0
 1	 2	 3	 113	 0
 1	 2	 3	 114	 0
 1	 2	 3	 115	 0
 1	 2	 3	 116	 0
 1	 2	 3	 117	 0
 1	 2	 3	 118	 0
 1	 2	 3	 119	 0
 1	 2	 3	 120	 0
 1	 2	 1	 1	 0
 1	 2	 1	 2	 0
 1	 2	 1	 3	 0
 1	 2	 1	 4	 0
 1	 2	 1	 5	 0
 1	 2	 1	 6	 0
 1	 2	 1	 7	 0
 1	 2	 1	 8	 0
 1	 2	 1	 9	 0
 1	 2	 1	 10	 0
 1	 2	 1	 11	 0
 1	 2	 1	 12	 0
 1	 2	 1	 13	 0
 1	 2	 1	 14	 0
 1	 2	 1	 15	 0
 1	 2	 1	 16	 0
 1	 2	 1	 17	 0
 1	 2	 1	 18	 0
 1	 2	 1	 19	 0
 1	 2	 1	 20	 0
 1	 2	 1	 21	 0
 1	 2	 1	 22	 0
 1	 2	 1	 23	 0
 1	 2	 1	 24	 0
 1	 2	 1	 25	 0
 1	 2	 1	 26	 0
 1	 2	 1	 27	 0
 1	 2	 1	 28	 0
 1	 2	 1	 29	 0
 1	 2	 1	 30	 0
 1	 2	 1	 31	 0
 1	 2	 1	 32	 0
 1	 2	 1	 33	 0
 1	 2	 1	 34	 0
 1	 2	 1	 35	 0
 1	 2	 1	 36	 0
 1	 2	 1	 37	 0
 1	 2	 1	 38	 0
 1	 2	 1	 39	 0
 1	 2	 1	 40	 0
 1	 2	 1	 41	 0
 1	 2	 1	 42	 0
 1	 2	 1	 43	 0
 1	 2	 1	 44	 0
 1	 2	 1	 45	 0
 1	 2	 1	 46	 0
 1	 2	 1	 47	 0
 1	 2	 1	 48	 0
 1	 2	 1	 49	 0
 1	 2	 1	 50	 0
 1	 2	 1	 51	 0
 1	 2	 1	 52	 0
 1	 2	 1	 53	 0
 1	 2	 1	 54	 0
 1	 2	 1	 55	 0
 1	 2	 1	 56	 0
 1	 2	 1	 57	 0
 1	 2	 1	 58	 0
 1	 2	 1	 59	 0
 1	 2	 1	 60	 0
 1	 2	 1	 61	 0
 1	 2	 1	 62	 0
 1	 2	 1	 63	 0
 1	 2	 1	 64	 0
 1	 2	 1	 65	 0
 1	 2	 1	 66	 0
